PKN	PKN	subst:sg:inst:m3	1	NCH-->ACRO
PKO	PKO	subst:sg:acc:f	1	NCH-->ACRO
PKO	PKO	subst:sg:gen:f	2	NCH-->ACRO
PKO	PKO	subst:sg:loc:f	2	NCH-->ACRO
PKO	PKO	subst:sg:nom:f	3	NCH-->ACRO
PKO	PKO	subst:sg:nom:n	2	NCH-->ACRO
PKP	PKP	subst:pl:acc:n	1	NCH-->ACRO
PKP	PKP	subst:pl:dat:n	1	NCH-->ACRO
PKP	PKP	subst:pl:gen:n	15	NCH-->ACRO
PKP	PKP	subst:pl:inst:n	1	NCH-->ACRO
PKP	PKP	subst:pl:loc:n	1	NCH-->ACRO
PKP	PKP	subst:pl:nom:n	2	NCH-->ACRO
PKP	PKP	subst:sg:gen:n	1	NCH-->ACRO
PKP	PKP	subst:sg:nom:n	4	NCH-->ACRO
PKS	PKS	subst:sg:gen:m3	2	NCH-->ACRO
PKS	PKS	subst:sg:loc:m3	1	NCH-->ACRO
PLIK	PLIK	subst:sg:nom:m3	1	NCH-->ACRO
PLISSSS	please	fin:sg:pri:imperf	1	UNK-->NEOL
PNB	PNB	subst:sg:gen:m3	2	NCH-->ACRO
PO	PO	subst:sg:acc:f	3	NCH-->ACRO
PO	PO	subst:sg:gen:f	25	NCH-->ACRO
PO	PO	subst:sg:inst:f	3	NCH-->ACRO
PO	PO	subst:sg:loc:f	1	NCH-->ACRO
PO	PO	subst:sg:nom:f	18	NCH-->ACRO
POD	POD	subst:sg:gen:m3	2	SYMB-->ACRO	CORR-->TAGE
POKE	POKE	subst:sg:nom:n	1	PN-->ACRO
POLAND	Poland	subst:sg:nom:m3	1	PN-->EXT
PPP	PPP	subst:sg:gen:f	1	NCH-->ACRO
PPP	PPP	subst:sg:nom:f	1	NCH-->ACRO
PPR	PPR	subst:sg:gen:f	7	NCH-->ACRO
PPTiT	PPTiP	subst:sg:gen:m3	1	PN-->ACRO
PR	PR	subst:sg:gen:n	3	NCH-->ACRO
PRKCh	PRKCh	subst:sg:gen:f	2	PN-->ACRO
PRL	PRL	subst:sg:acc:f	3	NCH-->ACRO
PRL	PRL	subst:sg:gen:f	30	NCH-->ACRO
PRL	PRL	subst:sg:inst:f	1	NCH-->ACRO
PRL	PRL	subst:sg:loc:f	3	NCH-->ACRO
PRL	PRL	subst:sg:nom:f	3	NCH-->ACRO
PRLu	PRL	subst:sg:loc:m3	1	PN-->ACRO
PSL	PSL	subst:sg:acc:n	3	NCH-->ACRO
PSL	PSL	subst:sg:gen:n	28	NCH-->ACRO
PSL	PSL	subst:sg:inst:n	5	NCH-->ACRO
PSL	PSL	subst:sg:loc:n	1	NCH-->ACRO
PSL	PSL	subst:sg:nom:n	33	NCH-->ACRO
PSLe	PSL	subst:pl:nom:n	1	PN-->ACRO
PTK	PTK	subst:sg:nom:f	1	NCH-->ACRO
PTTK	PTTK	subst:sg:gen:n	6	NCH-->ACRO
PTTK	PTTK	subst:sg:nom:n	2	NCH-->ACRO
PW	PW	subst:sg:gen:f	1	NCH-->ACRO
PWSFTViT	PWSFTViT	subst:sg:gen:f	1	PN-->ACRO
PZPR	PZPR	subst:sg:gen:f	37	NCH-->ACRO
PZPR	PZPR	subst:sg:inst:f	1	NCH-->ACRO
PZPR	PZPR	subst:sg:loc:f	4	NCH-->ACRO
PZPR	PZPR	subst:sg:nom:f	2	NCH-->ACRO
PZU	PZU	subst:sg:acc:m3	1	NCH-->ACRO
PZU	PZU	subst:sg:gen:m3	21	NCH-->ACRO
PZU	PZU	subst:sg:gen:n	3	NCH-->ACRO
PZU	PZU	subst:sg:inst:m3	1	NCH-->ACRO
PZU	PZU	subst:sg:loc:m3	3	NCH-->ACRO
PZU	PZU	subst:sg:nom:m3	2	NCH-->ACRO
PZU	PZU	subst:sg:nom:n	2	NCH-->ACRO
PiK	PiK	subst:sg:nom:m2	1	NCH-->ACRO
PiS	PiS	subst:sg:acc:n	3	NCH-->ACRO
PiS	PiS	subst:sg:gen:f	2	NCH-->ACRO
PiS	PiS	subst:sg:gen:n	49	NCH-->ACRO
PiS	PiS	subst:sg:inst:n	3	NCH-->ACRO
PiS	PiS	subst:sg:loc:n	1	NCH-->ACRO
PiS	PiS	subst:sg:nom:f	1	NCH-->ACRO
PiS	PiS	subst:sg:nom:n	28	NCH-->ACRO
PiSuar	PiSuar	subst:sg:nom:m3	1	NCH-->NEOL
PiSuaru	PiSuar	subst:sg:gen:m3	1	NCH-->NEOL
Portalupomorza.pl	Portalpomorza.pl	subst:sg:gen:m3	1	PN-->WEB
Powno	pewno	qub	1	UNK-->NEOL
Pozdro	pozdro	subst:sg:nom:n	2	UNK-->NEOL
Pozdroofka	pozdrówka	subst:sg:nom:f	1	UNK-->NEOL
RAPu	RAP	subst:sg:gen:m3	1	NCH-->ACRO
RCA	RCA	subst:sg:nom:n	1	NCH-->ACRO
RE	RE	subst:sg:gen:f	1	NCH-->ACRO
RM	RM	subst:sg:gen:f	1	NCH-->ACRO
RM	Radio Maryja	brev:npun	2	SYMB-->ACRO	CORR-->TAGE
RMF	RMF	subst:sg:gen:n	6	NCH-->ACRO
RMF	RMF	subst:sg:nom:n	4	NCH-->ACRO
ROPiejących	ropieć	pact:pl:gen:m1:imperf:aff	1	NCH-->NEOL
ROPuch	ROPucha	subst:pl:gen:f	1	NCH-->NEOL
RP	RP	subst:sg:acc:f	1	NCH-->ACRO
RP	RP	subst:sg:gen:f	69	NCH-->ACRO
RP	RP	subst:sg:loc:f	4	NCH-->ACRO
RP	RP	subst:sg:nom:f	1	NCH-->ACRO
RPA	RPA	subst:sg:gen:f	9	NCH-->ACRO
RPA	RPA	subst:sg:loc:f	2	NCH-->ACRO
RTV	RTV	subst:pl:gen:n	1	NCH-->ACRO
RTV	RTV	subst:sg:gen:n	2	NCH-->ACRO
RTV	RTV	subst:sg:nom:n	1	NCH-->ACRO
RWE	RWE	subst:sg:gen:n	2	NCH-->ACRO
RZ	RZ	brev:npun	2	SYMB-->ACRO	CORR-->TAGE
Reader'a	Reader	subst:sg:gen:m3	1	ERR-->CERR
Redakcja.pl	Redakcja.pl	subst:sg:nom:f	1	PN-->WEB
Redaktor	Redaktor	subst:sg:nom:m2	2	UNK-->CW	CORR-->TAGE
Rh	Rh	subst:sg:nom:n	2	NCH-->SYMB
Ricoeur'a	Ricoeur	subst:sg:gen:m1	1	ERR-->CERR
Rolls-Royce'a	Rolls-Royce	subst:sg:acc:m2	1	PN-->COMPD
Rozumisz	rozumieć	fin:sg:sec:imperf	1	UNK-->CW	ERR-->DIAL
Russel'a	Russel	subst:sg:gen:m1	1	PN-->COMPD
S.A	S.A	subst:sg:dat:f	1	PN-->ACRO
S.A.	S.A.	subst:sg:nom:f	1	NCH-->ACRO
SA	SA	subst:sg:acc:f	1	NCH-->ACRO
SA	SA	subst:sg:gen:f	16	NCH-->ACRO
SA	SA	subst:sg:loc:f	2	NCH-->ACRO
SA	SA	subst:sg:nom:f	53	NCH-->ACRO
SA	SA	subst:sg:nom:n	1	NCH-->ACRO
SAAB	SAAB	subst:sg:nom:m2	1	NCH-->ACRO
SARS	SARS	subst:sg:gen:m3	1	NCH-->ACRO
SB	SB	subst:sg:acc:f	1	NCH-->ACRO
SB	SB	subst:sg:gen:f	14	NCH-->ACRO
SB	SB	subst:sg:inst:f	6	NCH-->ACRO
SB	SB	subst:sg:loc:f	1	NCH-->ACRO
SB	SB	subst:sg:nom:f	1	NCH-->ACRO
SD	SD	subst:sg:gen:n	2	NCH-->ACRO
SD	SD	subst:sg:nom:n	1	NCH-->ACRO
SDP	SDP	subst:sg:gen:n	4	NCH-->ACRO
SETI@Home	SETI@Home	subst:sg:nom:m3	1	PN-->SYMB
SEZAM	SEZAM	subst:sg:nom:m3	1	NCH-->ACRO
SG	SG	subst:sg:gen:f	1	NCH-->ACRO
SGGW	SGGW	subst:sg:gen:f	1	NCH-->ACRO
SGH	SGH	subst:sg:loc:f	1	NCH-->ACRO
SIMów	SIM	subst:pl:gen:m1	1	PN-->ACRO
SLD	SLD	subst:sg:acc:n	1	NCH-->ACRO
SLD	SLD	subst:sg:gen:m3	116	NCH-->ACRO
SLD	SLD	subst:sg:inst:m3	7	NCH-->ACRO
SLD	SLD	subst:sg:loc:m3	6	NCH-->ACRO
SLD	SLD	subst:sg:nom:n	2	NCH-->ACRO
SM	SM	subst:sg:gen:f	1	NCH-->ACRO
SNIE	SNIE	subst:sg:nom:n	3	UNK-->SYMB
SOK	SOK	subst:sg:gen:f	1	NCH-->ACRO
SP	SP	subst:sg:gen:f	3	NCH-->ACRO
SP	SP	subst:sg:loc:f	4	NCH-->ACRO
SP	SP	subst:sg:nom:f	13	NCH-->ACRO
SPD	SPD	subst:sg:dat:f	1	NCH-->ACRO
SPD	SPD	subst:sg:gen:f	3	NCH-->ACRO
SPD	SPD	subst:sg:nom:f	3	NCH-->ACRO
SPOŁEM	Społem	subst:sg:nom:n	1	ACRO-->PN
SS	SS	subst:sg:gen:f	4	NCH-->ACRO
SS	SS	subst:sg:gen:n	2	NCH-->ACRO
Sat-Kom-ie	Sat-Kom	subst:sg:loc:m3	1	ERR-->CERR
SdPl	SdPl	subst:sg:gen:f	1	PN-->ACRO
SdRP	SdRP	subst:sg:acc:f	1	NCH-->ACRO
SdRP	SdRP	subst:sg:gen:f	18	NCH-->ACRO
SdRP	SdRP	subst:sg:loc:f	2	NCH-->ACRO
SdRP	SdRP	subst:sg:nom:f	2	NCH-->ACRO
Sms-y	sms	subst:pl:acc:m2	1	NCH-->COMPD
Solidarność.pl	Solidarność.pl	subst:sg:nom:f	2	PN-->WEB
Sportingbet.com	Sportingbet.com	subst:sg:nom:m3	1	PN-->WEB
Strzechom	strzecha	subst:sg:inst:f	1	UNK-->CW	CORR-->DIAL
Stłuces	stłuc	fin:sg:sec:perf	1	UNK-->CW	ERR-->DIAL
Stłyj	stryj	subst:sg:nom:m1	1	UNK-->CW
Sztukamy	stukać	fin:pl:pri:imperf	1	UNK-->CW	ERR-->DIAL
TAG	TAG	subst:sg:nom:m3	5	NCH-->ACRO
TAGERa	TAGER	subst:sg:gen:m3	1	PN-->ACRO
TAGERze	TAGER	subst:sg:loc:m3	1	PN-->ACRO
TAGa	TAG	subst:sg:acc:m3	1	PN-->ACRO
TAGa	TAG	subst:sg:gen:m3	2	PN-->ACRO
TAGowi	TAG	subst:sg:dat:m3	1	NCH-->ACRO
TAGu	TAG	subst:sg:loc:m3	1	NCH-->ACRO
TK	TK	brev:npun	1	SYMB-->ACRO	CORR-->TAGE
TK	TK	subst:sg:gen:m3	2	NCH-->ACRO
TKKF	TKKF	subst:sg:gen:n	3	NCH-->ACRO
TKZetu	TKZ	subst:sg:gen:m3	1	PN-->ACRO
TL	Trybuna Ludu	brev:npun	2	SYMB-->ACRO	CORR-->TAGE
TNT	TNT	subst:sg:gen:n	1	NCH-->ACRO
TO	to	pred	1	UNK-->CW
TOPR	TOPR	subst:sg:acc:n	1	NCH-->ACRO
TOPR	TOPR	subst:sg:gen:n	5	NCH-->ACRO
TOZ	TOZ	subst:sg:gen:n	1	NCH-->ACRO
TOZ	TOZ	subst:sg:nom:n	1	NCH-->ACRO
TP	TP	subst:sg:acc:f	1	NCH-->ACRO
TP	TP	subst:sg:dat:f	1	NCH-->ACRO
TP	TP	subst:sg:gen:f	7	NCH-->ACRO
TP	TP	subst:sg:inst:f	1	NCH-->ACRO
TP	TP	subst:sg:nom:f	5	NCH-->ACRO
TR	TR	brev:pun	2	SYMB-->ACRO	CORR-->TAGE
TUŚ	TUŚ	subst:sg:nom:n	3	PN-->ACRO
TV	TV	subst:sg:acc:f	1	NCH-->ACRO
TV	TV	subst:sg:gen:f	7	NCH-->ACRO
TV	TV	subst:sg:loc:f	5	NCH-->ACRO
TV	TV	subst:sg:nom:f	3	NCH-->ACRO
TVN	TVN	subst:sg:acc:f	1	NCH-->ACRO
TVN	TVN	subst:sg:gen:f	1	NCH-->ACRO
TVN	TVN	subst:sg:gen:m3	4	NCH-->ACRO
TVN	TVN	subst:sg:loc:f	1	NCH-->ACRO
TVN	TVN	subst:sg:nom:f	1	NCH-->ACRO
TVP	TVP	subst:sg:acc:f	1	NCH-->ACRO
TVP	TVP	subst:sg:gen:f	28	NCH-->ACRO
TVP	TVP	subst:sg:inst:f	1	NCH-->ACRO
TVP	TVP	subst:sg:loc:f	8	NCH-->ACRO
TVP	TVP	subst:sg:nom:f	10	NCH-->ACRO
Tarbes	Tarbens	subst:sg:gen:n	1	TARGE-->TAGE
Taż	toż	qub	1	UNK-->CW	CORR-->DIAL
Te	te	qub	1	UNK-->CW	CORR-->TAGD
Truppenamt'u	Truppenamt	subst:sg:gen:m3	1	ERR-->CERR
UB	UB	subst:sg:gen:m3	3	NCH-->ACRO
UB	UB	subst:sg:loc:m3	1	NCH-->ACRO
UE	UE	subst:sg:dat:f	2	NCH-->ACRO
UE	UE	subst:sg:gen:f	34	NCH-->ACRO
UE	UE	subst:sg:inst:f	3	NCH-->ACRO
UE	UE	subst:sg:loc:f	10	NCH-->ACRO
UE	UE	subst:sg:nom:f	10	NCH-->ACRO
UFO	UFO	subst:sg:gen:n	1	NCH-->ACRO
UFO	ufo	subst:sg:gen:n	1	NCH-->ACRO
UJ	UJ	subst:sg:gen:m3	2	NCH-->ACRO
UKSW	UKSW	subst:sg:gen:m3	1	NCH-->ACRO
UMK	UMK	subst:sg:gen:m3	1	NCH-->ACRO
UN	UN	subst:sg:gen:m3	1	NCH-->ACRO
UNESCO	UNESCO	subst:sg:acc:f	1	NCH-->ACRO
UNESCO	UNESCO	subst:sg:gen:f	1	NCH-->ACRO
UNESCO	UNESCO	subst:sg:nom:f	1	NCH-->ACRO
UNRRA	UNRRA	subst:sg:gen:f	1	NCH-->ACRO
UP	UP	subst:sg:gen:f	6	NCH-->ACRO
UP	UP	subst:sg:nom:f	7	NCH-->ACRO
UPA	UPA	subst:sg:acc:f	1	NCH-->ACRO
UPA	UPA	subst:sg:gen:f	1	NCH-->ACRO
UPR	UPR	subst:sg:gen:f	1	NCH-->ACRO
UPR	UPR	subst:sg:nom:f	1	NCH-->ACRO
URTiP	URTiP	subst:sg:gen:m3	5	PN-->ACRO
USA	USA	subst:pl:acc:n	7	NCH-->ACRO
USA	USA	subst:pl:gen:n	63	NCH-->ACRO
USA	USA	subst:pl:inst:n	5	NCH-->ACRO
USA	USA	subst:pl:loc:n	57	NCH-->ACRO
USA	USA	subst:pl:nom:n	29	NCH-->ACRO
USB	USB	subst:sg:nom:n	1	NCH-->ACRO
USC	USC	subst:sg:gen:m3	1	NCH-->ACRO
USC	USC	subst:sg:loc:m3	1	NCH-->ACRO
USD	USD	subst:sg:gen:m2	5	PN-->SYMB
USG	USG	subst:sg:nom:n	1	NCH-->ACRO
UW	UW	subst:sg:acc:f	3	NCH-->ACRO
UW	UW	subst:sg:dat:f	1	NCH-->ACRO
UW	UW	subst:sg:gen:f	19	NCH-->ACRO
UW	UW	subst:sg:gen:m3	5	NCH-->ACRO
UW	UW	subst:sg:inst:f	4	NCH-->ACRO
UW	UW	subst:sg:nom:f	24	NCH-->ACRO
UŁ	UŁ	subst:sg:gen:m3	7	NCH-->ACRO
VAN	van	subst:sg:nom:f	1	ACRO-->PN
VAT	VAT	subst:sg:gen:m3	11	NCH-->ACRO
VAT	VAT	subst:sg:loc:m3	1	NCH-->ACRO
VGA	VGA	subst:sg:nom:f	1	NCH-->ACRO
VHS	VHS	subst:sg:gen:m3	1	NCH-->ACRO
VW	VW	subst:sg:gen:m3	1	NCH-->ACRO
WB	WB	brev:npun	1	SYMB-->ACRO	CORR-->TAGE
WBK	WBK	subst:sg:gen:m3	3	NCH-->ACRO
WBK	WBK	subst:sg:loc:m3	1	NCH-->ACRO
WC	WC	subst:sg:nom:n	1	NCH-->ACRO
WG	WG	brev:npun	1	SYMB-->ACRO	CORR-->TAGE
WHO	WHO	subst:sg:gen:n	1	NCH-->ACRO
WKU	WKU	subst:sg:dat:f	2	NCH-->ACRO
WOSu	WOS	subst:sg:gen:m3	1	PN-->ACRO
WOŚP	WOŚP	subst:sg:dat:f	1	NCH-->ACRO
WOŚP	WOŚP	subst:sg:gen:f	5	NCH-->ACRO
WOŚP	WOŚP	subst:sg:nom:f	1	NCH-->ACRO
WP	WP	subst:sg:gen:n	3	NCH-->ACRO
WRN	WRN	subst:sg:gen:f	3	NCH-->ACRO
WRON	WRON	subst:sg:gen:f	1	NCH-->ACRO
WSI	WSI	subst:pl:dat:n	1	NCH-->ACRO
WSI	WSI	subst:pl:gen:n	3	NCH-->ACRO
WSI	WSI	subst:pl:inst:n	1	NCH-->ACRO
WSI	WSI	subst:pl:nom:n	1	NCH-->ACRO
WSI	WSI	subst:sg:gen:n	3	NCH-->ACRO
WSI	WSI	subst:sg:nom:n	2	NCH-->ACRO
WSW	WSW	subst:sg:gen:n	1	NCH-->ACRO
WSiP	WSiP	subst:pl:gen:n	1	NCH-->ACRO
WTC	WTC	subst:sg:loc:n	1	NCH-->ACRO
WTO	WTO	subst:sg:gen:n	1	NCH-->ACRO
WWW	WWW	subst:sg:gen:f	3	NCH-->ACRO
WWW	WWW	subst:sg:nom:f	1	NCH-->ACRO
WWW	www	subst:sg:gen:n	1	NCH-->ACRO
XIX	XIX	adj:sg:loc:m3:pos	21	PN-->SYMB
Xiądz	ksiądz	subst:sg:nom:m1	1	UNK-->CW	CORR-->DIAL
Y-usiu	Y-usia	subst:sg:voc:f	1	UNK-->PN
ZCHN	ZChN	subst:sg:nom:m3	1	PN-->ACRO
ZChN	ZChN	subst:sg:gen:n	6	NCH-->ACRO
ZChN	ZChN	subst:sg:nom:n	2	NCH-->ACRO
ZEWA	ZEW	subst:sg:gen:m1	1	PN-->ACRO
ZHP	ZHP	subst:sg:dat:m3	1	NCH-->ACRO
ZHP	ZHP	subst:sg:gen:m3	2	NCH-->ACRO
ZK	ZK	brev:pun	2	SYMB-->ACRO	CORR-->TAGE
ZK	ZK	subst:sg:gen:m3	1	NCH-->ACRO
ZLP	ZLP	subst:sg:gen:m3	1	NCH-->ACRO
ZMP	ZMP	subst:sg:gen:m3	2	NCH-->ACRO
ZNP	ZNP	subst:sg:loc:m3	1	NCH-->ACRO
ZOMO	ZOMO	subst:sg:gen:n	2	NCH-->ACRO
ZOMO	ZOMO	subst:sg:loc:n	1	NCH-->ACRO
ZSL	ZSL	subst:sg:gen:n	1	NCH-->ACRO
ZSP	ZSP	subst:sg:gen:m3	2	NCH-->ACRO
ZSRR	ZSRR	subst:sg:dat:m3	2	NCH-->ACRO
ZSRR	ZSRR	subst:sg:gen:m3	34	NCH-->ACRO
ZSRR	ZSRR	subst:sg:inst:m3	2	NCH-->ACRO
ZSRR	ZSRR	subst:sg:loc:m3	9	NCH-->ACRO
ZSSR	ZSSR	subst:sg:inst:m3	3	NCH-->ACRO
ZSSR	ZSSR	subst:sg:loc:m3	1	NCH-->ACRO
ZUSie	ZUS	subst:sg:loc:m3	1	PN-->ACRO
ZUSu	ZUS	subst:sg:gen:m3	1	PN-->ACRO
Zdrhhaajcy	zdrajca	subst:pl:nom:m1	1	UNK-->CW
ZooMarketu	Zoomarket	subst:sg:gen:m3	1	CORR-->TAGE
Zusu	ZUS	subst:sg:gen:m3	1	PN-->ACRO
`a	`a	qub	1	COMPD-->CW
a	a	adv	1	UNK-->CW	CORR-->TAGD
a	a	ppas:sg:nom:f:perf:aff	1	UNK-->CW
a	a	prep:gen	1	UNK-->CW	CORR-->TAGD
a	uderzyć	ppas:sg:nom:f:perf:aff	1	UNK-->CW
a	à	prep:gen	1	UNK-->CW
ad	ad	adv	1	UNK-->CW	CORR-->TAGD
akcjonarjuszów	akcjonariusz	subst:pl:gen:m1	1	UNK-->CW	CORR-->DIAL
am	AM	subst:sg:nom:m3	1	PN-->ACRO
anty(radio)aktywność	anty(radio)aktywność	subst:sg:acc:f	1	PN-->NEOL
arcy	arcy	qub	1	UNK-->CW	CORR-->TAGD
astronkowska@prezydent.pl	astronkowska@prezydent.pl	subst:sg:nom:m3	1	PN-->SYMB
atom2004meister@gmail.com	atom2004meister@gmail.com	subst:sg:acc:m3	1	PN-->SYMB
auto	auto	qub	1	UNK-->CW	CORR-->TAGD
autokasko	autokasko	subst:sg:gen:n	1	UNK-->CW	CORR-->PHON
balwiarz	balwiarz	subst:sg:nom:m1	1	UNK-->CW	CORR-->ERR
bamburyło	bamburyło	subst:sg:nom:m1	1	UNK-->NEOL
bart@1under.com	bart@1under.com	subst:sg:nom:m3	1	PN-->SYMB
baru	baru	subst:sg:acc:m1	1	UNK-->CW
barzo	barzo	adv:pos	1	UNK-->CW	CORR-->DIAL
bburski@friko6.onet.pl	bburski@friko6.onet.pl	subst:sg:nom:m3	1	PN-->SYMB
beat@polbox.com	beat@polbox.com	subst:sg:nom:m3	1	PN-->SYMB
bene	bene	burk	1	UNK-->CW	CORR-->TAGD
bene	bene	qub	1	UNK-->CW	CORR-->TAGD
bewupa	bewup	subst:sg:acc:m2	1	SPEC-->NEOL
bewupa	bewupe	subst:sg:gen:m3	1	SPEC-->NEOL
bewupów	bewupe	subst:pl:gen:m3	1	SPEC-->NEOL
bhp	bhp	subst:sg:gen:n	1	NCH-->ACRO
biglamer@net.pl	biglamer@net.pl	subst:sg:nom:m3	1	PN-->SYMB
bmw	bmw	subst:pl:nom:n	1	NCH-->ACRO
bralczyk@gazeta.pl	bralczyk@gazeta.pl	subst:sg:nom:m3	1	PN-->SYMB
brendy	brendy	subst:sg:nom:n	1	UNK-->CW	CORR-->PHON
bskowron@poczta.onet.pl	bskowron@poczta.onet.pl	subst:sg:nom:m3	1	PN-->SYMB
buti	buti	subst:pl:nom:n	3	UNK-->CW	CORR-->DIAL
by	by	aglt:sg:ter:imperf:nwok	1	UNK-->CW
by	by	prep:acc	1	UNK-->CW	CORR-->TAGE
bydzie	być	fin:sg:ter:imperf	1	UNK-->CW	CORR-->DIAL
causa	causa	adj:sg:acc:m1:pos	1	UNK-->CW	CORR-->TAGE
ceremonja	ceremonja	subst:sg:nom:f	1	UNK-->CW	CORR-->DIAL
cetera	cetera	qub	2	UNK-->CW	CORR-->TAGE
chciem	chcieć	fin:sg:pri:imperf	1	UNK-->CW	ERR-->DIAL
chocioż	chociaż	qub	1	UNK-->CW	CORR-->DIAL
chrismarg@poczta.onet.pl	chrismarg@poczta.onet.pl	subst:sg:nom:m3	1	PN-->SYMB
chłopoczyna	chłopoczyna	subst:sg:nom:m1	1	UNK-->CW	CORR-->DIAL
chłopok	chłopak	subst:sg:nom:m1	1	UNK-->CW	CORR-->DIAL
chłopoka	chłopak	subst:sg:gen:m1	1	UNK-->CW	CORR-->DIAL
crudo	crudo	adv	1	UNK-->EXT
czata	czat	subst:sg:acc:m2	1	UNK-->CW	CORR-->ERR
czegoś	czegoś	adv	2	UNK-->CW	ERR-->TAGE
czekulady	czekolada	subst:sg:gen:f	1	UNK-->CW	ERR-->DIAL
czinkłeczento	cinquecento	subst:sg:acc:n	1	ACRO-->PN
czy	trzy	num:pl:nom:n:congr	1	UNK-->CW
d***kratycznych	demokratyczny	adj:pl:gen:m3:pos	1	UNK-->SYMB
dali	daleko	adv:com	1	UNK-->CW	CORR-->DIAL
definitione	definitione	adv	2	UNK-->EXT
demokratów.pl	demokraci.pl	subst:sg:gen:m3	1	PN-->WEB
dj	DJ	subst:sg:nom:m1	1	PN-->ACRO
dj'ami	dj	subst:pl:inst:m1	1	ERR-->CERR
dobirze	dobrać	fin:sg:ter:perf	1	UNK-->CW	CORR-->DIAL
doktór	doktor	subst:sg:nom:m1	3	UNK-->CW	CORR-->DIAL
doktór	doktór	subst:sg:nom:f	1	UNK-->CW	CORR-->DIAL
dowiedziec	dowiedzieć	inf:perf	1	UNK-->CW
drugiemu	drugi	subst:sg:dat:m1	1	UNK-->CW	CORR-->TAGD
dulary	dolar	subst:pl:nom:m2	1	UNK-->CW	CORR-->DIAL
dumo	duma	subst:sg:inst:f	1	UNK-->CW	ERR-->DIAL
dworzu	dwór	subst:sg:loc:m3	1	UNK-->CW	CORR-->DIAL
dzisiej	dzisiaj	adv	1	UNK-->CW	ERR-->DIAL
e(a)m	być	aglt:sg:pri:imperf:wok	1	UNK-->NEOL
e-	e-	subst:sg:nom:m3	1	UNK-->SYMB
et	et	conj	1	UNK-->EXT
et	et	qub	2	UNK-->EXT
ex	ex	adv	3	UNK-->EXT
expose	exposé	subst:sg:loc:n	1	UNK-->CW	CORR-->CERR
expressis	expressis	adv	1	UNK-->EXT
extenso	extenso	adv	1	UNK-->EXT
facto	facto	qub	7	UNK-->EXT
factum	factum	adv	1	UNK-->EXT
factum	factum	adv:pos	1	UNK-->EXT
fajfusy	fajfus	subst:pl:nom:m2	1	UNK-->CW
flimy	flim	depr:pl:nom:m2	1	UNK-->CW	CORR-->DIAL
forum.miau.pl	forum.miau.pl	subst:sg:gen:m3	1	PN-->SYMB
gadajo	gadać	fin:pl:ter:imperf	1	UNK-->CW	CORR-->DIAL
gazeta.pl	gazeta.pl	subst:sg:nom:f	1	PN-->WEB
godo	gadać	fin:sg:ter:imperf	1	UNK-->CW	CORR-->DIAL
goury@o2.pl	goury@o2.pl	subst:sg:nom:m3	1	PN-->SYMB
gościu	gościu	subst:sg:nom:m1	3	UNK-->NEOL
greka@hydepark.pl	greka@hydepark.pl	subst:sg:nom:m3	1	PN-->SYMB
guhru@bbs.chip.pl	guhru@bbs.chip.pl	subst:sg:nom:m3	1	PN-->SYMB
gzecny	grzeczny	adj:sg:nom:m1:pos	1	UNK-->CW	ERR-->DIAL
górol	góral	subst:sg:nom:m1	1	UNK-->CW	CORR-->DIAL
górolki	góralka	subst:pl:nom:f	1	UNK-->CW	CORR-->DIAL
gównojady	gównojad	depr:pl:nom:m2	1	UNK-->CW
głobe	głowa	subst:sg:acc:f	1	UNK-->CW	ERR-->DIAL
głównie	głównia	qub	3	UNK-->CW
haka	hak	subst:sg:acc:m2	1	UNK-->CW
hierbatkie	herbatka	subst:sg:acc:f	1	UNK-->CW	ERR-->DIAL
honoris	honoris	adj:sg:acc:m1:pos	1	UNK-->EXT
http://arch2.rzeczpospolita.pl:80/a/rz/1997/02/19970208/199702080126.html	http://arch2.rzeczpospolita.pl:80/a/rz/1997/02/19970208/199702080126.html	subst:sg:nom:m3	1	PN-->SYMB
http://czateria.interia.pl/gosc?cid=645	http://czateria.interia.pl/gosc?cid=645	subst:sg:nom:m3	1	PN-->SYMB
http://fakty.interia.pl/news?inf=431656	http://fakty.interia.pl/news?inf=431656	subst:sg:nom:m3	1	PN-->SYMB
http://fandom.art.pl/konwenty/k2k.htm	http://fandom.art.pl/konwenty/k2k.htm	subst:sg:nom:m3	1	PN-->SYMB
http://info.onet.pl/596713,11,item.html	http://info.onet.pl/596713,11,item.html	subst:sg:nom:m3	1	PN-->SYMB
http://info.onet.pl/647811,12,item.html	http://info.onet.pl/647811,12,item.html	subst:sg:nom:m3	1	PN-->SYMB
http://libuda.wrzuta.pl/audio/3b5aXRh9az/	http://libuda.wrzuta.pl/audio/3b5aXRh9az/	subst:sg:nom:m3	1	PN-->SYMB
http://marcin.webcorp.pl	http://marcin.webcorp.pl	subst:sg:nom:m3	1	PN-->SYMB
http://republika.pl/szczurkot/FAQ/index.html	http://republika.pl/szczurkot/FAQ/index.html	subst:sg:nom:m3	1	PN-->SYMB
http://wiadomosci.wp.pl/wiadomosc.html?wid=1692934	http://wiadomosci.wp.pl/wiadomosc.html?wid=1692934	subst:sg:nom:m3	1	PN-->SYMB
http://www.amazon.co.uk	http://www.amazon.co.uk	subst:sg:nom:m3	1	PN-->SYMB
http://www.apsik.co.uk	http://www.apsik.co.uk	subst:sg:nom:m3	1	PN-->SYMB
